Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,normalized_speed,Beautiful,Boring,Depressing,Lively,Safety,Wealthy,Combined_Score1
2019-12-29 13:40:57:165,gps,30.51150913,114.3998878,13.56054688,3.63801694,10.94999981,2.35410285,10.08893585,11.39999962,7.13818169,38.265865,51.879063,51.619473,22.921686,36.381054,36.585453,158,51.12,58,62.34,54.04,47.76,49.44,38
2019-12-29 13:40:58:163,gps,30.5116111,114.3999142,13.60577393,3.62816262,11.25,2.70830202,10.13143444,11.60000038,8.59383965,42.245113,50.213757,43.853718,31.839443,34.870777,43.74786,162,49.84,57.06,60.52,47.88,47.36,48.27,43
2019-12-29 13:40:59:167,gps,30.51171077,114.3999246,13.76306152,3.47544909,11.28999996,2.56550193,10.07521152,9.60000038,7.33467817,39.15199,56.48933,53.30193,34.653835,38.965195,44.550713,162,52.54,54.22,56.84,54.98,45.9,52.44,41
2019-12-29 13:41:00:169,gps,30.51179424,114.3999226,12.29553223,3.40721512,11.21000004,1.62631488,9.9350462,9.30000019,4.83383179,37.831837,52.72803,56.24108,32.329544,35.012253,41.885548,161,48.2,54.7,57.34,51.92,46.74,54.12,40
2019-12-29 13:41:01:163,gps,30.51189851,114.3999419,12.52038574,3.59032083,11.31000042,1.30782259,9.9350462,9.80000019,2.9852922,37.528645,51.673794,56.23643,39.713432,47.043354,43.801575,163,42.08,55,61.52,51.58,54.56,51.39,43
2019-12-29 13:41:02:168,gps,30.51199621,114.3999676,12.6550293,3.54912281,11.11999989,1.90965962,9.9350462,9.39999962,6.57680941,38.76609,56.801895,44.29421,33.613842,36.493004,43.11589,160,39.48,55.3,63.69,45.18,52.32,55.35,42
2019-12-29 13:41:03:163,gps,30.5120922,114.3999845,12.89709473,3.44095349,10.77999973,2.0227704,9.9350462,8.69999981,5.85664988,43.229877,48.24676,48.517437,34.70749,43.56012,43.101387,155,42.08,58.9,62,52.94,44.26,50.46,45
2019-12-29 13:41:04:160,gps,30.5121873,114.3999994,12.98175049,3.33426642,10.78999996,1.97314465,9.9350462,8.60000038,5.86654902,34.816605,48.84511,44.398582,37.58445,41.852154,40.33206,155,43.9,62.5,64.38,50.98,46.8,53.14,44
2019-12-29 13:41:05:164,gps,30.51228566,114.4000197,12.08117676,3.43697739,11.05000019,2.16279912,9.9350462,8.69999981,6.82732248,32.43515,49.291954,51.444164,39.906773,42.150955,43.604546,159,37.82,64.04,65.5,52.56,48.76,55.55,43
2019-12-29 13:41:06:168,gps,30.51239117,114.4000404,11.99005127,3.641711,11.92000008,1.42056322,9.9350462,10.19999981,4.48343039,38.760815,53.15932,48.531834,39.835606,47.022602,42.92675,172,30.56,59.26,66.11,47.22,47.3,57.06,44
2019-12-29 13:41:07:160,gps,30.51250099,114.4000686,13.54980469,3.48281312,11.81000042,1.01950967,9.9350462,10.60000038,2.03542829,38.33956,51.84187,48.899265,40.812855,39.865997,37.191982,170,34.85,53.3,71.57,50.4,48.4,50.82,43
2019-12-29 13:41:08:165,gps,30.51260031,114.400097,11.9312439,3.47146273,11.60000038,0.97575611,9.9350462,11.89999962,2.25731468,28.307987,58.573406,50.87582,29.142458,39.347477,37.475853,167,30.88,64.6,70.1,47.34,43.86,45.5,37
2019-12-29 13:41:09:165,gps,30.51270069,114.4001281,12.22387695,3.98698139,11.25,0.92913938,9.9350462,13.80000019,3.00726819,14.489675,61.787663,48.653152,23.554817,30.902086,27.61697,162,43.28,54.16,56.7,52.98,44.18,55.44,31
2019-12-29 13:41:10:206,gps,30.51280238,114.4001552,12.70117188,2.96446085,11.5,0.93236262,9.9350462,13.80000019,3.27331972,9.713796,61.437355,48.23467,30.681606,28.044495,33.94715,165,46.04,55.56,57.19,58.16,43.96,55.65,32
2019-12-29 13:41:11:166,gps,30.51290228,114.4001849,13.32409668,3.2515378,11.55000019,0.93861598,9.9350462,13.30000019,3.31295562,21.694407,63.210773,46.106316,27.351652,26.726343,29.52754,166,33.7,57.52,61.6,55.36,47.92,53.46,33
2019-12-29 13:41:12:171,gps,30.51300117,114.4002111,14.02661133,3.14367437,11.18999958,0.8544004,9.9350462,10.5,2.6708703,23.87494,60.13441,53.026524,30.239471,40.410885,41.9856,161,38.58,59.92,60.75,50.42,44.02,59.4,37
2019-12-29 13:41:13:169,gps,30.51311128,114.4002359,15.29956055,3.19125032,11.44999981,0.78892332,9.9350462,11.30000019,2.30015182,25.600937,61.00472,51.530724,30.22581,32.459515,40.77663,165,40.84,55.8,57.24,55.22,42.94,44.62,36
2019-12-29 13:41:14:168,gps,30.51321609,114.4002574,14.89318848,3.02544665,11.56000042,0.83006024,9.9350462,10.89999962,2.43519497,21.942003,55.948223,54.045586,41.55476,38.51017,35.37749,166,40.16,56.56,60.1,52.18,41.74,46.44,38
2019-12-29 13:41:15:163,gps,30.51330446,114.4002661,13.89123535,3.44695306,11.39999962,0.83006024,9.9350462,8.19999981,2.46549678,24.19061,58.90498,55.65749,26.48538,39.721497,30.509985,164,42.24,57.02,52.84,56.3,43.64,52.84,34
2019-12-29 13:41:16:161,gps,30.5134033,114.4002848,13.44775391,3.6364975,10.88000011,0.79605275,9.9350462,9.5,2.14477062,26.840302,60.757008,48.32523,25.790192,38.91927,28.15438,157,40.52,58.82,54.86,52.84,41.42,48.56,35
2019-12-29 13:41:17:168,gps,30.51349289,114.4003095,13.69903564,3.45816374,10.27999973,1.49966657,9.9350462,10.30000019,5.84152603,22.516819,57.16686,55.241955,30.242819,39.96354,27.911133,148,43.16,58,51,54.26,42.28,53.36,35
2019-12-29 13:41:18:165,gps,30.51357881,114.4003282,14.0300293,3.26060319,9.61999989,1.04292858,9.9350462,10.89999962,3.97209215,20.9106,57.141983,52.379208,26.576782,36.10579,31.439077,138,41.38,60.16,53.5,52.68,41.62,54.21,34
2019-12-29 13:41:19:166,gps,30.51367149,114.4003502,13.90472412,3.36787462,10.14999962,1.64268076,9.9350462,10.5,6.85210943,24.759792,60.466236,50.67504,26.675568,41.552505,37.56021,146,39.76,60.86,50.54,52.06,39.58,58.7,37
2019-12-29 13:41:20:165,gps,30.51376787,114.4003693,14.78704834,3.33281612,10.27999973,1.12160599,9.9350462,9.30000019,4.56115103,31.743887,64.01571,53.606136,31.77315,48.29183,38.131878,148,38.16,64,51.43,54.28,39.46,59.9,39
2019-12-29 13:41:21:172,gps,30.51386257,114.4003903,15.26580811,3.4538486,10.68999958,1.67260277,9.9350462,9.5,6.63463449,29.728561,56.89852,46.7041,36.312893,47.508213,36.363407,154,42.56,62.42,52.92,53.24,43.12,57.5,41
2019-12-29 13:41:22:171,gps,30.51396177,114.4004018,14.04516602,3.55749154,11.02999973,2.08492208,9.9350462,7.30000019,6.68026114,31.13371,56.75648,50.661774,29.825378,44.655518,36.532852,159,44.24,62.5,53.48,51.86,40.1,60.66,39
2019-12-29 13:41:23:170,gps,30.51406161,114.4004146,14.87750244,3.66119528,11.30000019,1.08231235,9.9350462,5,3.85160851,21.684362,60.7951,49.521664,25.69343,42.339493,39.011078,163,40.28,62.06,48.9,54.88,42.86,56.08,36
2019-12-29 13:41:24:170,gps,30.51415802,114.4004202,15.2421875,2.92703366,11.10000038,0.88955045,9.9350462,6.30000019,1.88531935,26.517525,54.065395,47.556377,21.106668,44.26661,33.104797,160,43.5,57.12,50.42,54.66,44.84,54.54,37
2019-12-29 13:41:25:167,gps,30.51425873,114.4004333,15.05310059,3.15414762,11.18999958,0.9457801,9.9350462,8.19999981,1.89153314,31.701925,56.257175,46.817974,24.039602,36.729942,34.371628,161,46.94,54.86,46.98,55.38,43.54,46.94,37
2019-12-29 13:41:26:168,gps,30.51435766,114.4004475,14.54309082,2.94562888,11.03999996,1.60206115,9.9350462,8.60000038,5.66309071,27.605045,55.378223,47.361244,27.975346,37.601093,32.32001,159,44.04,54.02,51.84,52.62,43.66,52.2,37
2019-12-29 13:41:27:162,gps,30.51445117,114.4004653,15.12005615,2.93603706,10.18999958,2.01625896,9.9350462,9.60000038,6.38571119,30.529964,50.35272,52.25781,32.14957,37.71228,35.303024,147,45,57.86,51.24,51.56,43.16,57.08,39
2019-12-29 13:41:28:163,gps,30.5145359,114.4004789,15.54125977,2.94683433,9.02000046,2.10211802,9.9350462,9.69999981,7.10154009,26.658535,52.421814,45.53338,33.545544,38.112766,40.68293,130,47.54,54.2,48.82,56.68,45.68,49.36,40
2019-12-29 13:41:29:163,gps,30.5146143,114.4004914,15.67810059,3.02502394,8.39000034,2.26770806,9.96689415,9.19999981,8.75934696,35.036617,57.80064,43.209324,32.872917,37.12512,35.277164,121,45.56,54.24,53.9,53.64,45.22,53.08,40
2019-12-29 13:41:31:525,gps,30.51468504,114.4004981,15.85827637,3.19605136,7.38999987,2.07241416,9.9350462,8.39999962,8.12311268,36.06157,52.888626,48.80903,39.538372,24.290604,44.019062,106,44.36,55.36,46.12,57.96,47.26,52.3,40
2019-12-29 13:41:32:534,gps,30.51475232,114.400513,15.62792969,3.19295931,7.3499999,1.97294199,9.9350462,8.69999981,8.45114994,28.563444,56.488373,50.176224,47.87614,33.621708,47.656532,106,49.1,56.18,51.08,59.62,43.78,51.55,42
2019-12-29 13:41:33:519,gps,30.51482121,114.4005253,15.328125,3.31587195,7.48000002,1.94486499,9.9350462,9.5,8.38622189,32.86716,55.779144,41.71822,41.72026,39.409298,44.889793,108,46.98,56.06,55.36,50.44,43.6,44.68,44
2019-12-29 13:41:34:519,gps,30.51489788,114.4005391,15.45281982,3.22482491,8.72999954,1.32003784,9.9350462,10.19999981,4.70304203,31.223444,59.777172,47.389355,36.734997,47.6768,38.51083,126,48.24,58.38,57.88,50.52,43.62,45.94,41
2019-12-29 13:41:35:521,gps,30.51497896,114.4005567,15.58337402,3.96149707,9.47000027,1.05342305,9.9350462,10,2.50091743,27.715422,61.449604,46.632793,30.452868,36.17817,39.291306,136,48.14,59.38,54.48,50.56,41.34,50.48,38
2019-12-29 13:41:36:535,gps,30.51506299,114.4005756,16.61352539,4.35354805,9.72999954,1.58700979,10.01850605,11.10000038,6.56551981,31.1891,55.985428,46.615284,31.613897,36.58274,35.54257,140,47.73,49.5,51.5,52.5,44.1,43.7,39
2019-12-29 13:41:37:528,gps,30.51515255,114.4006035,16.58343506,4.74158955,10.17000008,2.07935095,10.1685524,10.89999962,7.37966919,31.74568,59.836193,51.84969,34.322197,40.321754,38.1536,146,46.26,55.7,55,51.6,41.8,51.58,39
2019-12-29 13:41:38:526,gps,30.515242,114.4006237,16.3046875,5.16550922,10.18000031,1.33454108,10.25198841,10.19999981,4.53232241,38.032692,54.57359,42.86595,34.344086,39.281765,44.3843,146,47.3,57.12,53.84,49.14,39.42,57.48,43
2019-12-29 13:41:39:524,gps,30.51532819,114.4006458,15.88287354,4.9907937,9.36999989,1.79627395,10.19795322,10.60000038,7.47498465,28.86432,65.407295,52.62879,25.580778,44.198505,42.67429,135,42.62,56.92,56.54,50.52,42.06,47.26,37
2019-12-29 13:41:40:526,gps,30.51540826,114.4006631,17.65661621,4.69145489,8.64000034,2.1427319,10.15854073,10.10000038,8.10925388,30.42399,55.367718,49.524517,25.99396,38.126232,34.969215,124,41.72,53.82,57.3,52.32,40.72,45.94,37
2019-12-29 13:41:41:524,gps,30.5154874,114.4006749,17.56304932,4.54652977,8.61999989,2.25228763,10.17628288,9.39999962,8.79786205,29.426548,57.075184,50.803066,32.054043,41.36349,28.457523,124,41.66,57.7,56.58,54.88,43.38,48.36,37
2019-12-29 13:41:42:543,gps,30.51557242,114.4006798,18.3104248,4.55234003,9.56999969,2.10440016,10.1601963,9.10000038,7.21494913,30.531965,54.109722,47.25936,23.792023,37.44945,28.906416,138,38.4,60.6,54.52,51.04,37.77,54.4,37
2019-12-29 13:41:43:526,gps,30.51565822,114.4007072,17.12384033,4.34414244,10.27999973,1.22114706,10.03121281,12.69999981,4.0322156,34.915524,52.071285,47.03177,33.803974,37.346462,34.522415,148,42.76,58.64,55.08,50.22,41.3,57.22,40
2019-12-29 13:41:44:529,gps,30.51574704,114.4007331,18.36602783,4.00155735,10.22999954,0.8720665,9.96045494,13.69999981,2.50946283,31.880371,51.841267,46.58739,35.803085,37.698387,37.49332,147,43.5,58.64,59.12,52.53,42.42,48.54,41
2019-12-29 13:41:45:531,gps,30.51583768,114.4007574,19.82611084,4.00130749,10.27999973,1.6575886,9.98631763,12.80000019,6.7486124,26.294487,49.190113,50.243607,27.559235,31.600554,33.14359,148,29.36,64.22,58.36,52.22,39.21,44.86,37
2019-12-29 13:41:46:523,gps,30.51592664,114.400773,21.01263428,4.66313457,9.77000046,2.06932354,10.20291042,11.5,7.18072367,29.48194,47.80396,50.060616,35.23417,33.98602,35.8015,141,30.74,66.84,60.88,50.3,42.54,57.74,39
2019-12-29 13:41:47:536,gps,30.51599309,114.40078,20.0760498,4.11195183,7.42000008,1.03855669,9.98532867,11,5.72486591,33.228256,50.92825,49.174812,40.19861,34.619522,38.76321,107,40.62,64.74,57.98,53.3,37.3,52.74,41
2019-12-29 13:41:48:526,gps,30.51605669,114.4008066,19.33105469,4.07175922,5.46999979,0.71589106,9.996521,12.39999962,3.60989928,33.22883,53.646267,53.005,24.536026,35.116264,31.007767,79,37.8,62.76,47.88,54.22,42.92,50.74,36
2019-12-29 13:41:49:525,gps,30.51611388,114.4008125,18.36523438,3.96052575,5.78000021,0.79649234,9.9350462,11.39999962,4.32314253,27.378801,51.662556,49.53081,33.319756,39.025578,29.655518,83,49.74,60.08,48.64,56.47,49.52,42.14,38
2019-12-29 13:41:50:535,gps,30.5161678,114.4008158,16.79174805,3.99633908,6.09000015,0.83862984,9.97637463,10.80000019,4.64485645,26.460876,58.70172,46.83119,27.373037,38.05612,26.111214,88,41.42,58.9,55.08,55.68,43.62,56.28,35
2019-12-29 13:41:51:533,gps,30.51623116,114.4008328,16.47302246,4.3325448,7.1500001,0.83006024,10.1087904,10.19999981,3.88228679,30.516521,58.500515,48.093555,32.708637,33.398335,27.857042,103,45.5,59.12,44.92,53.12,42.52,38.34,36
2019-12-29 13:41:52:529,gps,30.5163078,114.4008522,16.62573242,4.15423965,8.69999981,0.82492423,10.11365891,8.39999962,3.14919972,28.965094,67.49859,44.94476,35.341595,30.817778,29.74127,125,48.32,63.78,44.08,44.48,41.22,35.16,35
2019-12-29 13:41:53:522,gps,30.51639247,114.4008746,17.29626465,3.82669353,9.55000019,0.76026309,9.9350462,11.39999962,2.31342125,28.099575,56.46017,45.089832,26.935053,33.856213,30.511265,137,45.26,61.62,44.6,52.46,43.08,37.54,36
2019-12-29 13:41:54:544,gps,30.51648003,114.4008947,17.269104,3.1928277,10.05000019,0.80131143,9.9350462,10.5,2.52890897,36.126938,56.53538,47.520752,25.206057,34.147205,30.493706,145,52.98,61.26,43.9,43.76,35.86,35.64,37
2019-12-29 13:41:55:532,gps,30.51656986,114.4009185,17.47766113,3.45757031,10.36999989,1.65849328,10.12248135,10.39999962,6.86044168,31.319128,55.688522,52.203575,29.119211,39.54241,33.095215,149,56.58,60.4,42.74,45.9,39.58,32.58,38
2019-12-29 13:41:56:530,gps,30.51666165,114.4009333,17.73876953,3.36125255,10.56999969,1.01828289,9.9350462,10.19999981,3.90190911,27.48802,43.11268,54.581688,26.611692,30.946161,34.688507,152,52.76,62,42.74,48.16,41.12,34.98,37
2019-12-29 13:41:57:529,gps,30.51675583,114.4009519,17.85723877,3.41911578,10.60999966,1.6877203,9.9350462,10,6.82827711,33.86623,56.086628,48.91372,20.166668,36.33864,31.566954,153,48.24,61.46,43.62,54.32,43.12,40.02,36
2019-12-29 13:41:58:530,gps,30.51685725,114.4009658,18.48791504,3.36988544,11.27000046,2.12249851,9.9350462,8.19999981,6.63153887,29.283297,52.32124,43.57215,29.520788,40.039364,37.479984,162,48.78,57.38,45.4,51.44,42.78,41.32,40
2019-12-29 13:41:59:529,gps,30.51696629,114.4009749,18.63922119,3.16488695,12.19999981,1.11825752,9.9350462,4.5999999,3.66613126,30.856077,54.262363,38.58888,31.928625,38.793358,30.66949,176,48.34,57.82,43.88,52.72,47.06,40.14,40
2019-12-29 13:42:00:520,gps,30.51706775,114.4009874,18.04620361,3.10966325,13.06000042,0.75153178,9.9350462,7.30000019,1.5820483,38.862774,55.64773,48.744877,26.220837,35.10463,26.930983,188,47.64,60.54,44.56,55.22,42.33,39.04,37
2019-12-29 13:42:01:529,gps,30.51719212,114.4010122,17.90551758,3.00244093,13.89000034,0.73824114,9.9350462,9,1.45798349,31.703234,57.715656,51.76458,29.155552,31.255152,31.085588,200,47.22,60.26,44.36,57.04,43.7,46.26,36
2019-12-29 13:42:02:536,gps,30.51732093,114.4010396,17.32611084,2.89204907,14.47000027,0.73824114,9.9350462,9.89999962,1.39753222,29.475222,58.47704,56.19988,31.656862,34.31926,34.761505,208,51.54,56.98,43.52,44.64,43.78,39.88,36
2019-12-29 13:42:03:528,gps,30.51743968,114.4010643,17.25756836,2.87580776,14.06999969,0.69778222,9.9350462,11.60000038,1.3738066,28.443758,54.071156,54.72732,30.447691,31.428589,33.85301,202,49.7,57.62,43.12,45.58,41.58,38.68,36
2019-12-29 13:42:04:527,gps,30.51756153,114.4010921,17.99902344,2.5,13.60000038,0.72917759,9.9350462,13.10000038,1.49313283,30.276901,55.31866,56.840908,27.362398,30.751894,35.270042,196,51.92,59.98,44.22,45.86,40.7,35.76,35
2019-12-29 13:42:05:525,gps,30.51767648,114.4011227,17.66217041,2.5,12.81000042,0.81006175,9.9350462,13.30000019,1.9749881,34.773716,50.08107,50.905083,34.75149,35.395275,31.443344,184,52.34,60.56,43.04,44.2,39.86,33.94,39
2019-12-29 13:42:06:529,gps,30.51778715,114.4011536,17.921875,2.58035493,12.34000015,0.83354664,9.9350462,12.5,2.19573879,30.527554,54.375355,49.89717,36.57551,30.29741,34.132385,178,51.16,61.6,42.48,50.9,40.32,42.82,38
2019-12-29 13:42:07:537,gps,30.51789305,114.4011821,18.54125977,2.51461053,11.96000004,0.8523497,9.9350462,11.5,2.3849566,39.907463,57.835747,50.263992,38.762302,36.42754,37.927494,172,54.9,59.04,41.3,38.18,33.02,35.22,41
2019-12-29 13:42:08:528,gps,30.51799873,114.4012081,19.01275635,2.5,11.86999989,1.67260277,9.9350462,11.80000019,5.80225039,38.975937,52.60125,47.519936,42.46426,37.55393,39.052174,171,55.08,55.46,45.84,46.9,39.74,37.8,43
2019-12-29 13:42:09:526,gps,30.51810254,114.4012323,18.48193359,2.5,11.42000008,2.09274936,9.9350462,11.19999981,6.22382021,47.38232,52.02154,49.037926,39.181744,36.992416,27.90218,164,54.04,61.36,42.14,47.3,39.82,37,42
2019-12-29 13:42:10:521,gps,30.51819361,114.4012519,18.33795166,2.5,10.39999962,1.08231235,9.9350462,9.30000019,4.19308662,36.339832,59.71582,55.127533,37.555336,27.780752,40.674038,150,55.52,58.48,42.8,41.46,39.76,35.82,38
2019-12-29 13:42:11:529,gps,30.51827346,114.4012664,17.96258545,2.5,10.17000008,0.73824114,9.9350462,10.60000038,1.99592447,34.800976,53.147213,44.402954,29.169657,37.225197,34.68859,146,53.66,69.5,41.62,39.06,35.3,35.64,40
2019-12-29 13:42:12:524,gps,30.51835991,114.4012897,18.18170166,2.5,9.14000034,0.73824114,9.9350462,10.80000019,2.21571231,36.90399,63.524868,36.717293,41.038425,35.499115,34.148136,132,61.22,63.62,41.76,40,31.76,35.12,41
2019-12-29 13:42:13:527,gps,30.51843491,114.4013015,17.70251465,2.5,7.80000019,0.71112585,9.9350462,11.39999962,2.57064724,36.938923,59.834053,44.999725,31.098785,30.303198,35.98291,112,55.2,64.6,43.42,40.18,41.68,35.48,38
2019-12-29 13:42:14:527,gps,30.51849635,114.4013135,17.98974609,2.5,6.17000008,0.69778222,9.9350462,12.80000019,3.23134279,21.492672,66.13726,47.12837,37.43586,30.956264,43.01271,89,58.64,61.18,43.18,45.5,41.18,38.26,37
2019-12-29 13:42:15:522,gps,30.51854691,114.4013323,18.70166016,2.5,5.61999989,1.40356684,9.9350462,29.79999924,10.67899323,22.226543,60.744442,50.115704,34.42681,44.272945,42.893135,81,55.04,63.64,43.26,49.54,42.78,41.56,39
2019-12-29 13:42:16:521,gps,30.51857849,114.4013671,18.92510986,2.5,5.30000019,1.65302753,9.9350462,50.90000153,15.35322571,14.85323,50.10986,54.590137,24.395098,37.76348,22.17753,76,52.76,61,44.66,47.02,40.06,36.6,32
2019-12-29 13:42:17:528,gps,30.51858531,114.401433,17.64660645,2.5,5.38999987,0.93348807,9.9350462,82,8.12444878,26.70214,64.415924,57.306423,48.628254,39.49486,39.153973,78,52.26,60.66,45.02,50.44,42.78,38.2,39
2019-12-29 13:42:18:525,gps,30.51859794,114.4014846,18.71386719,2.5,5.4000001,0.82661963,9.9350462,85,5.63542366,37.798126,48.950626,49.472336,42.777473,41.497715,46.478336,78,49.3,57.42,48.54,48.75,40.4,37.62,45
2019-12-29 13:42:19:526,gps,30.5186025,114.4015474,18.44506836,2.5,6,1.79769301,9.9350462,87.59999847,14.99602032,37.314137,44.807358,50.647205,42.662327,48.43989,51.750153,86,45.44,61.34,44.7,47.64,40.58,33.92,47
2019-12-29 13:42:20:532,gps,30.51861095,114.4016029,18.94781494,2.5,5.55999994,2.70292425,9.9350462,85.30000305,26.33303261,39.999,54.27202,58.515194,52.14326,47.81765,51.484264,80,57.84,55.74,43.26,39.04,32.8,33.58,46
2019-12-29 13:42:21:534,gps,30.51861145,114.4016603,18.81481934,2.5,5.55000019,3.08185005,9.9350462,88,30.48567581,35.89888,61.949734,52.054646,49.658657,43.484604,41.015015,80,51.58,59.3,47.08,47.5,40.66,37.1,43
2019-12-29 13:42:22:529,gps,30.51861565,114.401703,20.46459961,2.57014322,4.67000008,1.22200656,9.9350462,88.90000153,13.56171703,37.616783,66.448204,55.458717,49.07507,35.661728,50.19955,67,43.32,51.94,49.18,52.4,40.66,40.5,42
2019-12-29 13:42:23:525,gps,30.51861587,114.40174,21.40026855,2.79210019,3.3900001,0.9683491,9.9350462,107.8000031,10.69445705,27.996168,57.138065,59.763885,45.319294,36.321556,40.285828,49,47.5,59.22,46.98,47.61,41.3,37.22,39
2019-12-29 13:42:24:522,gps,30.51861486,114.4017781,20.83947754,3.42640591,3.07999992,1.38600147,9.9350462,84.69999695,17.37293816,33.01091,59.50951,59.214138,49.792812,37.63315,37.313633,44,50.22,56.4,48.82,44.96,41.12,41.34,40
2019-12-29 13:42:25:525,gps,30.51860922,114.4018013,22.72802734,3.1466198,2.51999998,0.70327806,9.9350462,93,9.15754604,33.883682,48.298573,51.635822,47.24576,44.987305,38.655186,36,47.82,53.86,50.06,52.38,42.96,43.84,44
2019-12-29 13:42:26:524,gps,30.51859704,114.40183,21.3661499,3.7330265,1.74000001,1.08452749,9.9350462,101,21.72842407,29.620552,55.057957,60.6817,44.46429,38.597828,49.402523,25,49.08,59.86,43.46,44,42.52,45.64,41
2019-12-29 13:42:27:526,gps,30.51859649,114.4018575,21.79949951,3.7723012,1.66999996,1.48404849,9.9350462,92.09999847,32.74262238,27.637354,54.500717,61.128716,38.982708,36.7354,36.71813,24,45.98,61.54,43.54,58.1,48.4,52.12,37
2019-12-29 13:42:28:526,gps,30.51859747,114.4018996,21.76312256,3.79588294,4.26000023,1.40911317,9.9350462,97.59999847,12.26195145,35.90346,51.67764,69.164474,42.901,37.741714,36.35956,61,43.84,56.68,43.58,55.26,44.18,50.94,39
2019-12-29 13:42:29:525,gps,30.5185964,114.4019504,21.0559082,3.69833708,5.92999983,0.74686009,9.9350462,89.69999695,3.65954018,18.48093,49.21251,58.394436,29.660662,24.014555,30.549875,85,37.98,61.38,52.89,52.36,43.18,55,33
2019-12-29 13:42:30:540,gps,30.51858282,114.4020151,21.859375,3.66606688,6.63000011,1.50013328,9.9350462,97.59999847,10.74375534,38.794846,49.465153,49.815853,30.889277,31.232407,33.500565,95,40.44,56.82,59.62,50.85,49.2,55.19,39
